Wall time,Step,Value
1554968094.0404768,270461,167.01739501953125
1554968126.1309426,270989,167.01739501953125
1554968192.6617284,271921,152.07496643066406
1554968192.662355,271944,173.00355529785156
1554968192.6623943,271976,167.01451110839844
1554968224.911528,272486,192.15977478027344
1554968224.9124637,272520,180.7086639404297
1554968256.2872784,272977,167.01451110839844
1554968289.0445883,273550,198.2941131591797
1554968289.0446255,273582,167.01451110839844
1554968289.0452473,273597,180.7086639404297
1554968321.745356,274110,188.1793212890625
1554968321.7460496,274106,188.17593383789062
1554968321.7465265,274149,192.15977478027344
1554968354.1445684,274586,173.00355529785156
1554968420.2677739,275641,188.06805419921875
1554968420.2678754,275705,188.13504028320312
1554968420.2684608,275631,198.2740020751953
1554968453.1187522,276240,198.2740020751953
1554968486.2126937,276703,198.29592895507812
1554968486.213263,276745,180.70819091796875
1554968486.2139416,276787,167.01451110839844
1554968519.7409225,277218,188.13914489746094
1554968519.7409945,277250,198.2941131591797
1554968551.4996903,277844,198.23464965820312
1554968583.378197,278357,192.15977478027344
1554968583.3787284,278261,188.54757690429688
1554968583.3787997,278302,180.7086639404297
1554968615.1375592,278878,192.16055297851562
1554968615.1377747,278879,198.2941131591797
1554968648.2900782,279376,192.15977478027344
1554968648.2906919,279358,152.1802215576172
1554968680.0525892,279853,188.17593383789062
1554968711.7406805,280430,198.2941131591797
1554968745.1884212,280945,180.7086639404297
1554968745.1889784,281013,198.29861450195312
1554968780.0334992,281511,173.00328063964844
1554968815.9323294,282063,173.00355529785156
1554968886.603045,283047,192.15773010253906
1554968886.603115,283085,188.54757690429688
1554968886.6031525,283117,167.01451110839844
1554968951.8148863,284127,167.0602264404297
1554968985.8862143,284608,188.55209350585938
1554968985.8863206,284670,188.54757690429688
1554968985.8869078,284639,173.00355529785156
1554969048.5115306,285728,187.99887084960938
1554969079.4996476,286292,198.20980834960938
1554969110.840461,286763,198.2334442138672
1554969140.7678695,287247,167.01739501953125
1554969200.7831597,288387,152.2206573486328
1554969200.783789,288383,167.01451110839844
1554969200.7838883,288299,152.2064971923828
